source,band,ep_name,epoch,clusterID,N_Icc,N_QUcc,avg_x,avg_y,dist,pa,pred_x,pred_y,core_x,core_y,fwhm_maj,fwhm_min,cpa,iflux,qflux,uflux,pflux,evpa,select,robust,use_in_fit,ClusterType,Nclusters,Nepochs,ep_min,ep_max,ref_epoch,origID,medianFlux,centX,centY,dcentX,dcentY,slopeX,slopeY,dslopeX,dslopeY,accelX,accelY,daccelX,daccelY,sizeMaj,sizeMin,sizePA,bmaj,bmin,bpa,inoise,pnoise
0003+380,u,2008_07_17,2008.5407,-1,1,0,,,,,,,-0.025192819597155216,0.012309988329608739,,,,7.81538e-05,,,,,False,False,False,KMeans,4,7,2007.2348,2011.4264,2008.5407,-1,,,,,,,,,,,,,,,,,0.902896005462696,0.592983016834176,-11.888599948568,0.00022511001705509726,0.0003072620216839553
0003+380,u,2008_07_17,2008.5407,0,8,5,-0.025192819597155205,0.012309988329608735,0.02803950734106986,-63.95843938625763,-0.025192819597155216,0.012309988329608739,-0.025192819597155216,0.012309988329608739,0.19583743157996214,0.12597746234141374,-25.9861752590856,0.510084002,0.002093386,0.000526284,0.0021585272279153675,7.05594409514379,False,True,True,KMeans,4,7,2007.2348,2011.4264,2008.5407,0,0.387102091,1.3871260807464187e-19,-2.0703743774153064e-19,0.009161904654532734,0.007165106191415398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0831581450445699,0.053493614582341295,-25.9861752590856,0.902896005462696,0.592983016834176,-11.888599948568,0.00022511001705509726,0.0003072620216839553
0003+380,u,2008_07_17,2008.5407,2,13,11,0.44035105156285154,-0.26022881308081686,0.5114959274226529,120.58128808425909,0.4582051021791975,-0.2456485135479459,-0.025192819597155216,0.012309988329608739,0.23423903340933364,0.23423903340933364,90.0,0.17060518730000002,0.011548646400000001,-0.003175587,0.011977294622192524,-7.687455063676578,False,True,True,KMeans,4,7,2007.2348,2011.4264,2008.5407,1,0.1371573853,0.4833979217763527,-0.25795850187755465,0.0062685438542104625,0.003688333506143978,-0.013344667612252701,0.01305191984358302,0.004935516942170594,0.0029039969937710336,0.0,0.0,0.0,0.0,0.16696715487726976,0.057317050297947945,-61.977252559581586,0.902896005462696,0.592983016834176,-11.888599948568,0.00022511001705509726,0.0003072620216839553
0003+380,u,2008_07_17,2008.5407,5,28,0,1.306186573109839,-0.5844983637759229,1.431000244943779,114.10778030308101,1.4435726862515978,-0.6244362941442296,-0.025192819597155216,0.012309988329608739,0.8792588794790461,0.16495012722610441,-69.29261590516863,0.0337304534,,,,,False,False,True,KMeans,4,7,2007.2348,2011.4264,2008.5407,2,0.022474372,1.468765505848753,-0.6367462824738384,0.015195699036551382,0.006864365115342424,-0.03267904883634056,-0.01580952283819186,0.010825856561711603,0.0048903727263329,0.0,0.0,0.0,0.0,0.3678407391139991,0.10206619991751782,-68.859983685274,0.902896005462696,0.592983016834176,-11.888599948568,0.00022511001705509726,0.0003072620216839553
0003+380,u,2008_07_17,2008.5407,4,9,0,3.896259718908086,-2.3391686126787152,4.5445076296257865,120.97903012792457,3.663888352414236,-2.202966284009314,-0.025192819597155216,0.012309988329608739,1.7416975615977273,0.8495224126950184,-59.0289801979974,0.002021051,,,,,False,False,False,KMeans,4,7,2007.2348,2011.4264,2008.5407,3,0.002021051,3.689081172011391,-2.2152762723389228,0.02760232476958929,0.02048722179199425,-0.012139012227249066,0.12500002692886697,0.021749484502243555,0.016143079127520735,0.0,0.0,0.0,0.0,0.7395743361349161,0.3607313854331288,-59.0289801979974,0.902896005462696,0.592983016834176,-11.888599948568,0.00022511001705509726,0.0003072620216839553
0003+380,u,2009_03_25,2009.2279,-1,0,0,,,,,,,-0.016892695148570135,0.012900751236351126,,,,,,,,,False,False,False,KMeans,4,5,2008.3299,2011.4264,2009.2279,-1,,,,,,,,,,,,,,,,,0.905031933675696,0.6677299702919159,-12.379199630045,0.00020361416578691644,0.00018950170247737728
0003+380,u,2009_03_25,2009.2279,0,8,3,-0.01689269514857014,0.012900751236351132,0.021255411824868047,-52.63145614445274,-0.016892695148570135,0.012900751236351126,-0.016892695148570135,0.012900751236351126,0.19613028866735288,0.13133706573942294,-31.215135534048954,0.313386758,,-0.0018788496000000001,,,False,True,True,KMeans,4,5,2008.3299,2011.4264,2009.2279,0,0.47419626130000003,-1.3944111528517173e-18,-4.342173811788465e-20,0.011035311523718295,0.008486953802005716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08328250049569125,0.055769454666421636,-31.215135534048954,0.905031933675696,0.6677299702919159,-12.379199630045,0.00020361416578691644,0.00018950170247737728
0003+380,u,2009_03_25,2009.2279,2,15,11,0.4683941636060868,-0.25090724335422804,0.5313638464064557,118.17686009960768,0.4408194418901296,-0.23927332188446523,-0.016892695148570135,0.012900751236351126,0.3564132861674876,0.3564132861674876,90.0,0.087874772,0.0019107339,-0.004594783,0.004976237017435787,-33.710043306580914,False,True,True,KMeans,4,5,2008.3299,2011.4264,2009.2279,1,0.0965439501,0.45771213703869973,-0.25217407312081636,0.007215644553509366,0.004427661568821824,0.0067211850293483226,0.02005489846873928,0.006312850193246364,0.003873689174000701,0.0,0.0,0.0,0.0,0.165826708853167,0.051076361470996166,-59.97917289891252,0.905031933675696,0.6677299702919159,-12.379199630045,0.00020361416578691644,0.00018950170247737728
0003+380,u,2009_03_25,2009.2279,5,31,0,1.4299370004057583,-0.642175007365953,1.5675166873800355,114.18452496426484,1.3797284997432189,-0.622026955245845,-0.016892695148570135,0.012900751236351126,0.8146564140982162,0.1950653505510455,-68.64807945251023,0.0266571254,,,,,False,False,True,KMeans,4,5,2008.3299,2011.4264,2009.2279,2,0.0266571254,1.396621194891789,-0.6349277064821961,0.018408480090544313,0.007966501658763413,0.021556738667309016,-0.029129257104102052,0.015674758321001386,0.006783449125118989,0.0,0.0,0.0,0.0,0.3869883134564781,0.08765641238142695,-69.54953432056605,0.905031933675696,0.6677299702919159,-12.379199630045,0.00020361416578691644,0.00018950170247737728
0003+380,u,2009_03_25,2009.2279,4,16,0,3.936824561848316,-2.4148436883201607,4.618447538923864,121.52490519894785,3.6952719902436657,-2.1245240875844957,-0.016892695148570135,0.012900751236351126,1.314393740436537,1.314393740436537,90.0,0.0026227557,,,,,False,False,True,KMeans,4,5,2008.3299,2011.4264,2009.2279,3,0.002021051,3.712164685392236,-2.1374248388208468,0.02497393225957987,0.024495812841798765,-0.054711656080014,0.15466641400951742,0.0216169331677312,0.021203082621772257,0.0,0.0,0.0,0.0,0.6491428470833207,0.2807031804399268,-45.808511031080855,0.905031933675696,0.6677299702919159,-12.379199630045,0.00020361416578691644,0.00018950170247737728
