source,band,ep_name,epoch,clusterID,N_Icc,N_QUcc,avg_x,avg_y,dist,pa,pred_x,pred_y,core_x,core_y,fwhm_maj,fwhm_min,cpa,iflux,qflux,uflux,pflux,evpa,select,robust,use_in_fit,ClusterType,Nclusters,Nepochs,ep_min,ep_max,ref_epoch,origID,medianFlux,centX,centY,dcentX,dcentY,slopeX,slopeY,dslopeX,dslopeY,accelX,accelY,daccelX,daccelY,sizeMaj,sizeMin,sizePA,bmaj,bmin,bpa,inoise,pnoise
0003-066,u,2002_05_19,2002.3778,4,33,0,0.01224205001588301,0.16600991874128587,0.16646068877990297,4.2175220406692935,0.04324143453143736,0.17081742270983502,-0.08931298490240766,-0.483054095867252,0.4850606670882858,0.17980102586753088,-8.131339164308656,1.278556923,,,,,False,True,True,KMeans,5,9,1999.4565,2005.2225,2002.3778,1,1.7236851222,0.13255441943384502,0.653871518577087,0.013937162993411342,0.01874224072492273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17638441351296116,0.1138685694732242,-23.609458356514352,1.57676001386886,0.615232009519632,-7.6482503184153,0.0008339683676778148,
0003-066,u,2002_05_19,2002.3778,3,28,0,-1.2369072511477803,0.3505608780928716,1.285625325353854,-74.17635424291169,-1.104698474073122,0.2006338134277339,-0.08931298490240766,-0.483054095867252,1.13001123109377,0.3170616149557434,-33.430504486770246,0.110039187,,,,,False,True,True,KMeans,5,9,1999.4565,2005.2225,2002.3778,2,0.1281041979,-1.0153854891707144,0.6836879092949859,0.005692851937600622,0.006970909225496278,0.009943486555724915,-0.06524746144536983,0.002809281706893674,0.003439971385564761,0.0,0.0,0.0,0.0,0.4280254136917891,0.27650271877161325,-31.699234933384076,1.57676001386886,0.615232009519632,-7.6482503184153,0.0008339683676778148,
0003-066,u,2002_05_19,2002.3778,2,51,0,-2.9120660808885552,0.8996197932451748,3.047859024275913,-72.83259806636279,-2.929371554006706,0.8414252480653226,-0.08931298490240766,-0.483054095867252,1.3601474107076923,1.144618577642336,88.5939812292417,0.04811224,,,,,False,True,True,KMeans,5,9,1999.4565,2005.2225,2002.3778,3,0.04811224,-2.8400585691042983,1.3244793439325746,0.011225654797823876,0.009338989013306525,0.09611057568337746,0.004832984312737371,0.00578201146850603,0.004810244262068154,0.0,0.0,0.0,0.0,0.6266240244943111,0.5156260099560684,80.46012619894505,1.57676001386886,0.615232009519632,-7.6482503184153,0.0008339683676778148,
0003-066,u,2002_05_19,2002.3778,1,145,0,-6.280607535628019,1.280945413775484,6.409902664601071,-78.47248415481164,-6.263400955144404,1.2414024777215138,-0.08931298490240766,-0.483054095867252,1.452164884177866,1.2348677673381845,0.42111754274824875,0.1757319411,,,,,False,True,True,KMeans,5,9,1999.4565,2005.2225,2002.3778,4,0.1757319411,-6.174087970241997,1.7244565735887658,0.010394516727440224,0.012383443958628473,-0.14934024455097208,-0.027671400144406298,0.005732650242012412,0.00682955782051647,0.0,0.0,0.0,0.0,0.6229582698536762,0.5164510569196028,10.3732647653284,1.57676001386886,0.615232009519632,-7.6482503184153,0.0008339683676778148,
0003-066,u,2003_02_05,2003.0951,-1,9,0,,,,,,,-0.07338041176211173,-0.439890312722173,,,,0.0037697125,,,,,False,False,False,KMeans,5,9,2000.026,2005.4196,2003.0951,-1,,,,,,,,,,,,,,,,,1.409559923419416,0.568654017720372,-5.5545702340165,0.0006066319088161594,0.0003978893161654149
0003-066,u,2003_02_05,2003.0951,0,16,21,-0.07338041176211173,-0.439890312722173,0.4459688016635112,-170.52939497228493,-0.07338041176211173,-0.439890312722173,-0.07338041176211173,-0.439890312722173,0.17927046392287907,0.17927046392287907,90.0,0.7460001599999999,0.059188746,0.024461532,0.06404431435216978,11.22716744629113,False,True,True,KMeans,5,9,2000.026,2005.4196,2003.0951,0,0.525411469,-3.4057555622037713e-19,1.3261384721539202e-18,0.00441914339291399,0.012858152307232957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1539379949618352,0.0678737421108368,6.98899329732356,1.409559923419416,0.568654017720372,-5.5545702340165,0.0006066319088161594,0.0003978893161654149
0003-066,u,2003_02_05,2003.0951,4,37,22,0.0012298982060683671,0.22331420809218278,0.22331759488548142,0.31555208496440973,0.06557632471488149,0.2139454283912256,-0.07338041176211173,-0.439890312722173,0.5349855661399324,0.21237979212331817,-20.00620987977007,1.697442172,0.032440819899999994,0.019647687999999996,0.03792675097513073,15.600535689352002,False,True,True,KMeans,5,9,2000.026,2005.4196,2003.0951,1,1.7354088622000001,0.13895673647699322,0.6538357411133986,0.001973902062933054,0.0026864168183236645,0.008868177465080146,0.011040465843516931,0.0010894426256782348,0.0014826961515364515,0.0,0.0,0.0,0.0,0.17022256911546352,0.10577033430706402,-18.996361835419748,1.409559923419416,0.568654017720372,-5.5545702340165,0.0006066319088161594,0.0003978893161654149
0003-066,u,2003_02_05,2003.0951,3,61,27,-1.136008065925493,0.27580081605949064,1.169008304498672,-76.35371768439397,-0.9684456538903504,0.25351187035780715,-0.07338041176211173,-0.439890312722173,1.3264678079802357,0.5189079748662702,-20.940828887632733,0.1211963069,0.005445360200000001,0.0118616533,0.01305184916849505,32.670720320574155,False,True,True,KMeans,5,9,2000.026,2005.4196,2003.0951,2,0.1511512697,-0.8950652421282387,0.6934021830799801,0.0057898351895085375,0.006483107781334083,0.10591518716774148,-0.0391899789312453,0.002912462440908331,0.0032611995498094334,0.0,0.0,0.0,0.0,0.3754591721641313,0.33164649622951153,-12.089961938566773,1.409559923419416,0.568654017720372,-5.5545702340165,0.0006066319088161594,0.0003978893161654149
0003-066,u,2003_02_05,2003.0951,2,77,10,-2.856841548590556,1.0475767341785454,3.0428540299767044,-69.86249148027852,-2.8388167829678648,0.8775676947170825,-0.07338041176211173,-0.439890312722173,1.4840858762024225,1.4187468484526553,61.613844933403676,0.051254725900000006,0.0027047179,0.0004582963,0.002743270751707549,4.808520639434182,False,True,True,KMeans,5,9,2000.026,2005.4196,2003.0951,3,0.0481615666,-2.765436371205753,1.3174580074392555,0.011702212263845335,0.009068797242828242,0.17127573327889836,-0.0396478082973365,0.00630843858054319,0.004888814962153341,0.0,0.0,0.0,0.0,0.6847987298915131,0.5264070401861297,83.02172993971544,1.409559923419416,0.568654017720372,-5.5545702340165,0.0006066319088161594,0.0003978893161654149
0003-066,u,2003_02_05,2003.0951,1,172,74,-6.4033598398873135,1.302158991623582,6.534419276305112,-78.50532112791801,-6.351641721213137,1.2630727120401652,-0.07338041176211173,-0.439890312722173,1.536761844813724,1.2735480062406945,7.760582878864653,0.21394481540000002,-0.0207308159,-0.0066773586,0.021779665877893692,-81.07317171669072,False,True,True,KMeans,5,9,2000.026,2005.4196,2003.0951,4,0.21288301459999998,-6.278261309451025,1.7029630247623382,0.009405551301910776,0.011393267058413894,-0.12799920981784613,-0.020965265291305605,0.0057746380087053475,0.0069950171858061665,0.0,0.0,0.0,0.0,0.6275949338185538,0.5108271167797541,10.544470658848638,1.409559923419416,0.568654017720372,-5.5545702340165,0.0006066319088161594,0.0003978893161654149
0003-066,u,2004_03_22,2004.2204,-1,3,0,,,,,,,-0.18141977208528243,-0.4942332507019115,,,,0.00568334,,,,,False,False,False,KMeans,5,9,2001.0554,2005.707,2004.2204,-1,,,,,,,,,,,,,,,,,1.4295999827119321,0.582999993577728,-3.4441800918132,0.000885366429728312,
0003-066,u,2004_03_22,2004.2204,0,12,0,-0.18141977208528248,-0.4942332507019116,0.5264785273901058,-159.84316796525772,-0.18141977208528243,-0.4942332507019115,-0.18141977208528243,-0.4942332507019115,0.2077014126912465,0.2077014126912465,90.0,0.6553537869999999,,,,,False,True,True,KMeans,5,9,2001.0554,2005.707,2004.2204,0,0.5452613336,3.2526065174565133e-19,-1.734723475976807e-18,0.0044449928262787425,0.01288188054315474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14981824412158518,0.07000606476084954,7.9553842962682495,1.4295999827119321,0.582999993577728,-3.4441800918132,0.000885366429728312,
0003-066,u,2004_03_22,2004.2204,4,25,0,-0.022912512768008896,0.11347986755155841,0.1157698733732719,-11.415019062083484,-0.03688568883862936,0.18251819715416961,-0.18141977208528243,-0.4942332507019115,0.42276544585457265,0.20843637429120118,-55.90414487611717,2.181202929,,,,,False,True,True,KMeans,5,9,2001.0554,2005.707,2004.2204,1,1.697442172,0.14453408324665307,0.6767514478560811,0.0018628552460317536,0.002560876246131962,0.022474038252663878,0.018212587147695816,0.0012990364709890149,0.001785791809911866,0.0,0.0,0.0,0.0,0.17039059654126917,0.10484919137540075,-19.802654821719614,1.4295999827119321,0.582999993577728,-3.4441800918132,0.000885366429728312,
0003-066,u,2004_03_22,2004.2204,3,37,0,-1.1495997656815466,-0.07135645652691408,1.1518122091483247,-93.55183207150627,-0.9933753154124412,0.17284330437566853,-0.18141977208528243,-0.4942332507019115,0.9234642601185659,0.3779364261707472,-29.546620821620508,0.0901207027,,,,,False,True,True,KMeans,5,9,2001.0554,2005.707,2004.2204,2,0.1494182921,-0.8119555433271587,0.66707655507758,0.0051093818285755845,0.005812630374171147,0.13993784433179532,-0.06290369027342921,0.0032274852078549017,0.0036717119958512715,0.0,0.0,0.0,0.0,0.36939060899558895,0.29921055871802615,25.928714617033876,1.4295999827119321,0.582999993577728,-3.4441800918132,0.000885366429728312,
0003-066,u,2004_03_22,2004.2204,2,41,0,-2.6847118966619457,0.8181969973744002,2.806621508966014,-73.05079361434731,-2.799054202340047,0.8109210253316644,-0.18141977208528243,-0.4942332507019115,1.6159361827305971,1.0267355848576236,74.57701784850236,0.0423377803,,,,,False,True,True,KMeans,5,9,2001.0554,2005.707,2004.2204,3,0.0475285997,-2.6176344302547645,1.305154276033576,0.012238488379502224,0.008908919881447116,0.1613786705525506,-0.021524349522402092,0.00746871704051115,0.0054367990284286205,0.0,0.0,0.0,0.0,0.7366429919766947,0.5326502001328322,84.35659312966968,1.4295999827119321,0.582999993577728,-3.4441800918132,0.000885366429728312,
0003-066,u,2004_03_22,2004.2204,1,177,0,-6.662980625306709,1.134737742886026,6.758915634799909,-80.33498097398558,-6.588974300142412,1.198626650100894,-0.18141977208528243,-0.4942332507019115,1.405502142601047,1.1465264884269544,18.349882041386877,0.22774651220000003,,,,,False,True,True,KMeans,5,9,2001.0554,2005.707,2004.2204,4,0.21288301459999998,-6.407554528057129,1.6928599008028056,0.008534448881595583,0.010233150578162301,-0.10368921570259834,-0.019926962699059532,0.005944904990776803,0.007128182356880434,0.0,0.0,0.0,0.0,0.631314931974064,0.5102795623222356,15.548920854931225,1.4295999827119321,0.582999993577728,-3.4441800918132,0.000885366429728312,
0003-066,u,2004_06_11,2004.4422,-1,24,5,,,,,,,-0.21592983752588793,-0.5883830862805302,,,,0.027223481,0.0020322753,0.00110136,,,False,False,False,KMeans,5,9,2001.8303,2006.512,2004.4422,-1,,,,,,,,,,,,,,,,,1.37953995526962,0.5256000143526239,-6.8419097746285,0.00048466075335487613,0.0005741886093278407
0003-066,u,2004_06_11,2004.4422,0,16,15,-0.21592983752588787,-0.5883830862805299,0.6267538200561349,-159.84744291537194,-0.21592983752588793,-0.5883830862805302,-0.21592983752588793,-0.5883830862805302,0.29937847938428597,0.29937847938428597,90.0,0.6678597880000001,0.032288283,0.018261679299999996,0.03709477254201914,14.745864647837974,False,True,True,KMeans,5,9,2001.8303,2006.512,2004.4422,0,0.545635623,-2.341823218031137e-19,7.182542510055291e-19,0.004887220385225667,0.012328812806752106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14498213646407176,0.06058047133700792,5.780761572607702,1.37953995526962,0.5256000143526239,-6.8419097746285,0.00048466075335487613,0.0005741886093278407
0003-066,u,2004_06_11,2004.4422,4,36,18,-0.0701009340216868,0.03543834425133804,0.0785494569935988,-63.181890778281975,-0.08928933022987451,0.09500948296385658,-0.21592983752588793,-0.5883830862805302,0.4566708563956013,0.17728216888658152,-59.12820996723836,2.1917369009,0.168494561,0.150623108,0.22600384454730496,20.89731475534063,False,True,True,KMeans,5,9,2001.8303,2006.512,2004.4422,1,1.7085362832000002,0.12664050729601342,0.6833925692443867,0.0024205812209426737,0.002503799864044672,0.01051275546238222,0.03886631970893857,0.0018685975944480462,0.0019328392546609867,0.0,0.0,0.0,0.0,0.18138085598547582,0.1243202109119173,-39.07775769438214,1.37953995526962,0.5256000143526239,-6.8419097746285,0.00048466075335487613,0.0005741886093278407
0003-066,u,2004_06_11,2004.4422,5,48,15,-1.1670200547953553,-0.15054741593452442,1.176690414994155,-97.35064968956206,-1.2401539844614522,-0.020339103866904185,-0.21592983752588793,-0.5883830862805302,0.96716586394548,0.5297096152677739,-43.89723365232891,0.1062590207,,0.009820987399999998,,,False,False,True,KMeans,5,9,2001.8303,2006.512,2004.4422,2,0.1260307579,-1.0242241469355642,0.568043982413626,0.004822208049020844,0.006301935781978304,0.04831820103641801,-0.09579208642807849,0.003143684980234341,0.004108346355613849,0.0,0.0,0.0,0.0,0.41516149456270085,0.2758591060217228,-25.725332512739783,1.37953995526962,0.5256000143526239,-6.8419097746285,0.00048466075335487613,0.0005741886093278407
0003-066,u,2004_06_11,2004.4422,2,48,0,-2.895997848479066,0.6742741253631949,2.973457437820438,-76.89335034238867,-2.9532727478012673,0.7596636540808952,-0.21592983752588793,-0.5883830862805302,1.6714618630313196,1.0062107037155195,74.65776744378392,0.03441400278,,,,,False,True,True,KMeans,5,9,2001.8303,2006.512,2004.4422,3,0.0378962283,-2.7373429102753795,1.3480467403614254,0.011631480811274833,0.008515233271724749,0.09313189161723139,-0.026035899918999437,0.007794476260841327,0.00570621958363617,0.0,0.0,0.0,0.0,0.7276742528844539,0.50709770352171,75.382759542221,1.37953995526962,0.5256000143526239,-6.8419097746285,0.00048466075335487613,0.0005741886093278407
0003-066,u,2004_06_11,2004.4422,1,190,55,-6.722946396387925,1.0701445555369626,6.807585300123002,-80.9556555348192,-6.646350849122228,1.1116116033145353,-0.21592983752588793,-0.5883830862805302,1.555378338684936,1.1102312019674818,22.82865213298743,0.22540908259999998,-0.017256004499999998,-0.0052244379,0.018029543606951803,-81.57787831497632,False,True,True,KMeans,5,9,2001.8303,2006.512,2004.4422,4,0.21288301459999998,-6.43042101159634,1.6999946895950655,0.008317097833431129,0.010033902273248064,-0.08304405071384252,-0.02009294515644841,0.006059290365768969,0.007310041145719896,0.0,0.0,0.0,0.0,0.6289988216442707,0.5002601746448636,17.252355461776318,1.37953995526962,0.5256000143526239,-6.8419097746285,0.00048466075335487613,0.0005741886093278407
0003-066,u,2005_03_23,2005.2225,-1,4,5,,,,,,,-0.1685865445442208,-0.6415805470598804,,,,0.004748228,0.000807182,-0.0005811680000000001,,,False,False,False,KMeans,5,9,2002.3778,2007.013,2005.2225,-1,,,,,,,,,,,,,,,,,1.419039971214084,0.5706409585743,-4.713240338659,0.0005688596064186154,0.0007009365972996191
0003-066,u,2005_03_23,2005.2225,0,13,13,-0.1685865445442209,-0.6415805470598807,0.6633604008131752,-165.2773560896465,-0.1685865445442208,-0.6415805470598804,-0.1685865445442208,-0.6415805470598804,0.21085199154373774,0.21085199154373774,90.0,0.5017934006,0.01563653,0.017381427,0.023379800576506828,24.012545420200706,False,True,True,KMeans,5,9,2002.3778,2007.013,2005.2225,0,0.545635623,4.952707438944714e-19,7.47676980910809e-19,0.005044125900604627,0.012598842871531141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150073113174613,0.06040685945448182,5.376807484482384,1.419039971214084,0.5706409585743,-4.713240338659,0.0005688596064186154,0.0007009365972996191
0003-066,u,2005_03_23,2005.2225,4,35,16,-0.03068340055605292,0.08655268345475381,0.0918304855856812,-19.51969561191802,-0.0379640499727226,0.06868668135885092,-0.1685865445442208,-0.6415805470598804,0.3916054516181357,0.23268807858271404,-67.67472272671286,2.1066784509,0.12638374,-0.007661874000000001,0.1266157733048275,-1.734623545107943,False,True,True,KMeans,5,9,2002.3778,2007.013,2005.2225,1,1.7084554334000002,0.13062249457149822,0.7102672284187314,0.0025960063121725197,0.00255404603286632,0.007041946730149737,0.03709929056958839,0.0019532499981789546,0.001921678844020306,0.0,0.0,0.0,0.0,0.1803763539269196,0.12124750430465117,-42.752156671257126,1.419039971214084,0.5706409585743,-4.713240338659,0.0005688596064186154,0.0007009365972996191
0003-066,u,2005_03_23,2005.2225,5,50,14,-1.065405668917435,-0.14600980105929226,1.0753641715097175,-97.80355672206042,-1.1882382797063953,-0.13762057353156143,-0.1685865445442208,-0.6415805470598804,0.836580548581436,0.6276683755777931,-10.52150324133217,0.1566163051,-0.0003175731,0.012647256199999998,0.012651242708219695,45.719198507632,False,False,True,KMeans,5,9,2002.3778,2007.013,2005.2225,2,0.1566163051,-1.0196517351621746,0.503959973528319,0.00476220899640966,0.006187621729376244,0.008591977266293164,-0.0767225741785053,0.0034015990966497524,0.004419757406893533,0.0,0.0,0.0,0.0,0.4077878984032022,0.2753763290112267,-25.513377989057034,1.419039971214084,0.5706409585743,-4.713240338659,0.0005688596064186154,0.0007009365972996191
0003-066,u,2005_03_23,2005.2225,2,49,0,-2.7625967305133354,0.6489672367233482,2.837798296176687,-76.7802248242653,-2.798944045411384,0.6848559564555728,-0.1685865445442208,-0.6415805470598804,1.6632654754895462,0.8517526949842181,71.81926913686543,0.0370126737,,,,,False,True,True,KMeans,5,9,2002.3778,2007.013,2005.2225,3,0.0378962283,-2.6303575008671634,1.3264365035154533,0.012353328559690945,0.008568535420167485,0.12254633452436885,-0.056661015057219606,0.008172362381022582,0.0056685270038659245,0.0,0.0,0.0,0.0,0.7432928697183764,0.48914390673853436,76.16049328858601,1.419039971214084,0.5706409585743,-4.713240338659,0.0005688596064186154,0.0007009365972996191
0003-066,u,2005_03_23,2005.2225,1,181,34,-6.6723182582514164,1.010867176536275,6.748457852575923,-81.3851084473779,-6.652980818882281,1.0524845076199156,-0.1685865445442208,-0.6415805470598804,1.3094880717871422,1.1582623135593881,24.15185495076986,0.21288301459999998,-0.015366038299999999,-0.006703713,0.016764692094501345,-78.21494506629605,False,True,True,KMeans,5,9,2002.3778,2007.013,2005.2225,4,0.21288301459999998,-6.484394274338061,1.694065054679796,0.00883192151704846,0.010687755547315892,-0.06393374941212415,-0.004889962857592285,0.0063300718147199985,0.007660197163447054,0.0,0.0,0.0,0.0,0.6343145633035121,0.49604406293688086,19.28717571453734,1.419039971214084,0.5706409585743,-4.713240338659,0.0005688596064186154,0.0007009365972996191
0003-066,u,2005_06_03,2005.4196,-1,7,4,,,,,,,-0.1651205018888462,-0.6560125808782581,,,,0.0070751868,8.27837e-05,0.0005848720000000001,,,False,False,False,KMeans,5,9,2003.0951,2007.2923,2005.4196,-1,,,,,,,,,,,,,,,,,1.46483006582988,0.5674840112419199,-7.5409301173078,0.0005273826581621814,0.0004896809948735416
0003-066,u,2005_06_03,2005.4196,0,18,7,-0.1651205018888461,-0.6560125808782579,0.6764741579798723,-165.87194463445584,-0.1651205018888462,-0.6560125808782581,-0.1651205018888462,-0.6560125808782581,0.2436143933250738,0.2436143933250738,90.0,0.525235217,0.01227816,0.019971507,0.023443854308467474,29.208735455463167,False,True,True,KMeans,5,9,2003.0951,2007.2923,2005.4196,0,0.525235217,7.318364664277155e-19,1.734723475976807e-18,0.005240886143509086,0.013655805609679198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15656953590876035,0.06315913826254428,4.0504807646232734,1.46483006582988,0.5674840112419199,-7.5409301173078,0.0005273826581621814,0.0004896809948735416
0003-066,u,2005_06_03,2005.4196,4,51,20,-0.03184616120534961,0.08252844316094794,0.08845971916124835,-21.100655833497296,-0.03386655389874996,0.05940210266590151,-0.1651205018888462,-0.6560125808782581,0.4073346587219378,0.24939070411093456,-71.66524736836337,2.0236622371,0.110239314,-0.045817705,0.1193816084774268,-11.284382967143724,False,True,True,KMeans,5,9,2003.0951,2007.2923,2005.4196,1,1.7084554334000002,0.13125394799009624,0.7154146835441596,0.0025092524805512143,0.0022687803139675106,0.0044011328055606385,0.04273256685330072,0.0020649838349075557,0.001867087791926874,0.0,0.0,0.0,0.0,0.18000329294203504,0.11799081589662513,-47.61788281316308,1.46483006582988,0.5674840112419199,-7.5409301173078,0.0005273826581621814,0.0004896809948735416
0003-066,u,2005_06_03,2005.4196,5,71,19,-1.0746473393445783,-0.23177302948185693,1.0993569216390002,-102.17076271664902,-1.1548007791450625,-0.21123112352115103,-0.1651205018888462,-0.6560125808782581,0.9607691040132793,0.5847014641777174,-6.372382878715797,0.17344417939999998,-0.0007021565,0.013072334799999998,0.01309117874271768,46.53729160207336,False,False,True,KMeans,5,9,2003.0951,2007.2923,2005.4196,2,0.17344417939999998,-0.9896802772562163,0.44478145735710706,0.004501160432827652,0.005827563694524099,-0.0919312058051294,0.00571799830030026,0.0035002844083103233,0.004531749232844783,0.0,0.0,0.0,0.0,0.3580998991262325,0.2609872156283684,-21.354556961952397,1.46483006582988,0.5674840112419199,-7.5409301173078,0.0005273826581621814,0.0004896809948735416
0003-066,u,2005_06_03,2005.4196,2,71,1,-2.80068976427911,0.5989685883593288,2.8640227871961743,-77.92830994235034,-2.7096084729972665,0.6680377374398895,-0.1651205018888462,-0.6560125808782581,1.8874332387004162,1.091519573864555,78.72157867086622,0.0480727576,,0.000259374,,,False,True,True,KMeans,5,9,2003.0951,2007.2923,2005.4196,3,0.041398945480000005,-2.54448797110842,1.3240503183181476,0.012259578951490659,0.00816262259658703,-0.07396914272017735,-0.02697581275947784,0.008848478408799066,0.0058914576178241045,0.0,0.0,0.0,0.0,0.7578623864483778,0.47968942517228225,77.16587237383837,1.46483006582988,0.5674840112419199,-7.5409301173078,0.0005273826581621814,0.0004896809948735416
0003-066,u,2005_06_03,2005.4196,1,180,55,-6.657692358961532,1.0119523996728323,6.73416031928097,-81.3573390622178,-6.646541127915215,1.0456938825609612,-0.1651205018888462,-0.6560125808782581,1.5266658445978984,1.2114227345066537,14.73154913692693,0.222739139,-0.0141232455,-0.0082313213,0.016346886975724274,-74.8827389631013,False,True,True,KMeans,5,9,2003.0951,2007.2923,2005.4196,4,0.21288301459999998,-6.481420626026369,1.7017064634392194,0.008658174329993622,0.01014464512239216,-0.030788369969872838,0.01791309028856059,0.006918589785172371,0.008106401585706212,0.0,0.0,0.0,0.0,0.6462436877963365,0.510750865764043,23.575166458086954,1.46483006582988,0.5674840112419199,-7.5409301173078,0.0005273826581621814,0.0004896809948735416
0003-066,u,2005_09_16,2005.707,-1,9,4,,,,,,,-0.16911417035770065,-0.6419031092306746,,,,0.0039356931,0.0009676489,,,,False,False,False,KMeans,5,9,2004.2204,2007.5003,2005.707,-1,,,,,,,,,,,,,,,,,1.428019974746172,0.557299010040984,-6.3254300794992,0.0003004528560863199,0.00039616613903777005
0003-066,u,2005_09_16,2005.707,0,21,12,-0.16911417035770063,-0.6419031092306744,0.663806601545797,-165.24038553163845,-0.16911417035770065,-0.6419031092306746,-0.16911417035770065,-0.6419031092306746,0.29855881594545935,0.12667874753432812,11.502655891582833,0.5452613336,0.014014386,0.0042027900000000005,0.01463101017500487,8.346760558115141,False,True,True,KMeans,5,9,2004.2204,2007.5003,2005.707,0,0.526348184,3.86519234807314e-19,3.1753309627835054e-19,0.005357807862931515,0.013920460954295952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16286510145657265,0.09000369820206208,4.67056147124427,1.428019974746172,0.557299010040984,-6.3254300794992,0.0003004528560863199,0.00039616613903777005
0003-066,u,2005_09_16,2005.707,7,45,16,-0.00021874178864744688,0.12363456208113009,0.12363475558661857,-0.10137107297859378,0.0018122783936153353,0.06840514775671802,-0.16911417035770065,-0.6419031092306746,0.2310130075221032,0.17514047146789147,-25.74494357920429,1.5582710470000003,0.1430753102,-0.002604699000000002,0.1430990176266309,-0.5214798261073105,False,True,True,KMeans,5,9,2004.2204,2007.5003,2005.707,1,1.5582710470000003,0.170926448751316,0.7103082569873926,0.001385718111629443,0.0017859636565887476,-0.03128674898254329,0.06707040903135035,0.0012508439286966055,0.001612132928023828,0.0,0.0,0.0,0.0,0.1267261373237038,0.08830088972456943,-17.046195498758692,1.428019974746172,0.557299010040984,-6.3254300794992,0.0003004528560863199,0.00039616613903777005
0003-066,u,2005_09_16,2005.707,6,73,30,-0.8469366505142288,-0.01870925956544039,0.8471432738195754,-91.265486966801,-0.9007851255343042,-0.028940019444951393,-0.16911417035770065,-0.6419031092306746,0.9624270105502294,0.5931547715220152,44.40252961004643,0.3299214965,-0.0045055691,0.0195012756,0.020014991954583197,51.50466488970675,False,True,True,KMeans,5,9,2004.2204,2007.5003,2005.707,2,0.3246974964,-0.7316709551766035,0.6129630897857232,0.004665798556547453,0.004784508489574821,-0.315152463702481,-0.096189019391597,0.004053308626099612,0.004156435237699317,0.0,0.0,0.0,0.0,0.340924727583285,0.2645089909369067,41.94921515025973,1.428019974746172,0.557299010040984,-6.3254300794992,0.0003004528560863199,0.00039616613903777005
0003-066,u,2005_09_16,2005.707,2,96,6,-2.851084161710573,0.7942132566657581,2.9596377471272577,-74.43400538492176,-2.681118596355789,0.6238299223663089,-0.16911417035770065,-0.6419031092306746,2.094008360575252,1.7213719910639174,75.69969136001359,0.0529388467,0.0025460459,,,,False,True,True,KMeans,5,9,2004.2204,2007.5003,2005.707,3,0.0477534987,-2.512004425998088,1.2657330315969835,0.011829160834494814,0.008018207572120357,-0.11936960151132774,0.03187244540295609,0.010512923919502941,0.007126017420498085,0.0,0.0,0.0,0.0,0.7751325406249544,0.4992337908963931,76.78360703525054,1.428019974746172,0.557299010040984,-6.3254300794992,0.0003004528560863199,0.00039616613903777005
0003-066,u,2005_09_16,2005.707,1,225,65,-6.6466861943539906,1.0886876306137823,6.735256351711298,-80.69789264216166,-6.665112301924672,1.0582035410416897,-0.16911417035770065,-0.6419031092306746,1.6684152038916298,1.2299956089940203,26.74362702184112,0.21141484099999996,-0.0138977244,-0.006012318699999999,0.015142480630620766,-78.30306227192102,False,True,True,KMeans,5,9,2004.2204,2007.5003,2005.707,4,0.21141484099999996,-6.495998131566971,1.7001066502723643,0.008395000749286056,0.009768039683212729,0.000330561737268421,0.04666549588076679,0.007571575931761136,0.008809940150653468,0.0,0.0,0.0,0.0,0.6523921771325523,0.5138375873347818,25.044081694692238,1.428019974746172,0.557299010040984,-6.3254300794992,0.0003004528560863199,0.00039616613903777005
0003-066,u,2006_07_07,2006.512,-1,4,4,,,,,,,-0.15075222790424525,-0.6513839553927298,,,,0.003823261,0.0006148679,,,,False,False,False,KMeans,5,9,2004.4422,2007.6783,2006.512,-1,,,,,,,,,,,,,,,,,1.425459938649732,0.514465991612532,-9.699959744138,0.0007458102199812996,0.0007949471776411137
0003-066,u,2006_07_07,2006.512,0,12,8,-0.15075222790424517,-0.6513839553927294,0.6686009957823655,-166.96923972437588,-0.15075222790424525,-0.6513839553927298,-0.15075222790424525,-0.6513839553927298,0.18655571334661167,0.18655571334661167,90.0,0.470696108,0.0056711700000000006,0.002006627,0.0060157062001089286,9.742639673133315,False,True,True,KMeans,5,9,2004.4422,2007.6783,2006.512,0,0.52137794,-3.329367488896499e-19,1.0683846330622675e-18,0.0053404723145824,0.013450629948370957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16012799067676728,0.08242633485278547,5.003955436335843,1.425459938649732,0.514465991612532,-9.699959744138,0.0007458102199812996,0.0007949471776411137
